tweet,label
ya tuhan ternyata emang sebelas duabelas sama si jay,kaget
udah sore ya ternyata sksksk,kaget
seru pake ngab ternyata,kaget
masi ada di file ternyata ini terakhir kalinya ketemu huhu,kaget
ternyata aku bisa,kaget
gw kira jean td erwin,kaget
mengejutkan sekali,kaget
yaallah kaget baru liat mark up ig,kaget
berkalikali ketika melihat ava windy aku kaget karena aku pikir bella nafisah cantik beut,kaget
katanya cintamu tak terhingga ternyata waktumu limit buat aku,kaget
emang gilaaaa keren parah rendy ini gas terus ren jangan kalah sama dakjal berwujud projen ikatancintaep,kaget
ternyata ada yang samaan,kaget
gw masak nasi sejam ternyata belom dicetekkin,kaget
kaget astagaaaaa,kaget
iya kaget ini mah gak kepikiran wkwk,kaget
makanya aku kaget bgt,kaget
baru juga mikir sapa tau itu si jhon bs berjodoh ama anak gadisnya wak arlinatama eh ternyata doi ude punya kga jadi dach,kaget
ini kenyataan yang indah dan emg mengejutkan tapi kamu harus terima,kaget
lah justru makin mudah situ direkrut mba karena org yg solatnya rajin dan bener mah ga akan kepikiran ngeganggu hidup org lain yg ga bersalah,kaget
jujur aku kaget sih sama inception versi ikon,kaget
lo nongkrong mulu trs kaget grafik covid naek terus tuh apaansikkk,kaget
wakakakakakakakakakaka ternyata gue professional,kaget
wow aku terkejut,kaget
ebuset yang ada pas lagi mens bawaannya makin senggol bacok,kaget
sereceh iki ternyata,kaget
dicariin mas al malah nongkrong di twitter lu ah,kaget
butuh keberanian lebih untuk datang ke tempat yang belum pernah didatangi bukan tujuannya tapi proses perjalanannya cukup mengejutkan,kaget
iyaaa bisa ternyata,kaget
njir lama gua baru paham,kaget
setelah setahun tidak memotong rambut,kaget
diapain,kaget
kenapa,kaget
siapa yg melengos,kaget
terpopuler kapal tenggelam membuktikan nusantara dikunjungi berbagai bangsa membawa budaya yang menjadikan indonesia beragam,kaget
panggung apa berani bayar berapa,kaget
masjid istiqlal ada gymnya,kaget
lagi ena enaaa adaaa ajahhhh,kaget
dan terjadi lagi,kaget
nitippp terakhir mencengangkan uusbiasaaja,kaget
panik anjing,kaget
kok cocok,kaget
gua sampe nyari lesti siapa anjir mirip bat,kaget
lahhhh hahahahahha kagakkkkkkk tolong siapa ini kok maen comot foto aja,kaget
lagu favorit dari jaman sekolah ternyata tentang ngurusin emak demo nuhun kang uusbiasaaja sangat menghibur,kaget
duh iya juga ya,kaget
mahal pisan ieu anjir hanupis mang uusbiasaaja,kaget
bisa pas gituu,kaget
dimana titik tidak masuk akal nya,kaget
padahal gausah dikasih tau pablik pigur juga klo mau ngapa ngapain juga selalu berhati hati,kaget
prasaan di rumah seharian anaknya,kaget
ya ampuuuuun,kaget
indonesia beneran senyesek ini ternyata pandji,kaget
anjir pecah semua,kaget
imlek tahun lalu januari kok mundur ya sekarang jadi februari,kaget
kemarin setelah pernyataan di cnn indonesia langsung ada yg mention saya semacam menyuruh saya siapsiap menghadapi pasukan permadi sekarang baru ngeh,kaget
bersambung yang sangat membagongkah ya ikatancintaep,kaget
al gile lu yahh lu gk bosan d katain ganteng mulu ikatancintaep,kaget
gila sih ini trippel kill maniac ikatancintaep,kaget
ya allah betulan dha kaget benerr ini gue mau tidur,kaget
kirain dah pada tidur ternyata masih main,kaget
eren bukan ini anak mikasa,kaget
apa ini miskahh kenapa mikasa,kaget
aduh gw bnrn ga kepikiran jeanpiku cm kepikiran mikasa mikasa mikasa eren doang yatuhan nangis lg aotspoilers,kaget
mikasa bukannya bola basket y,kaget
ajg bera i selama ini gue benar krn gue penganut bayi eren dan ayah grisha hahahha bangga aotspoilers,kaget
membagongkan,kaget
gue baru sadar eren trnyata ganteng ya,kaget
eren knp jd anak perawan gini anjir,kaget
ini kenapa,kaget
wehhh kok gua makin ngerasa ini titan si eren yagasii gua salah gakkk hahhhh,kaget
hahaha anjirrr apa kabar dengan si levi yakk lalu tinggal liat aja sih duel ulang eren dengan reiner aotspoilers,kaget
owalah ternyata tmii selama tahun uangnya tidak masuk ke negara lewat sintesanews,kaget
tmii bisa trendung tuh gimana ceritanya ya,kaget
foto manda di om abud yg bw kenapa mirip beut dian sastro,kaget
gak nyangka dian sastro main film ada adegan berdarahdarah sampe mati duel sama julia estelle baru ngeh pas baca cast segala ada morgan smash lah main film triller wkwk the night comes for us yang ada iko uwaisnya gak pernah mengecewakan,kaget
owalah rangga yg mutusin,kaget
ini sihh lumayan kaget pas tau ternyata ria sw pernah sempet foto bareng ama sooyoung aku sebagai fans mereka merasa win,kaget
wow riasw temenan ama sikk jujur baru taw,kaget
suprisingly mie lemonilo rasa pedas korea enaakk cocok di lidah aku kalo kata ria sw sihh wkwkwk,kaget
kak ria sw ternyata td sempet ak kira itu yuta,kaget
lahh lu suka ria sw juga,kaget
gw kira oli london,kaget
kirain ria sw,kaget
gue kira cewenya,kaget
mana cewenya imchang,kaget
masih kepo bgt sama muka cewenya,kaget
dikira cowonya yg agak pendek taunya cewenya,kaget
pantes mendung ternyata baru inget bibir ini te arik mengukir sebuah umpatan ,kaget
btw gak kaget kalo nanti inzaghieven itu cuma burung selama ini mata matain vincenzo dikamarnya,kaget
ternyata inzaghi all hail the king,kaget
ternyata inzaghi jd penolong gess vincenzoep,kaget
ada tembakan di tol yang mati orang baru ketauan jam kemudian lewat konpers polisi ajaib bener,kaget
dan kenapa banyak yg percaya hahahahaha,kaget
malahan mau bikin bukit algoritma,kaget
plsss lagi diem tiba tiba keinget suara peniel pwangg ppwang pwang pwang,kaget
tibatiba aku mengalami halusinasi apa kurang minum ya,kaget
woalaaaah si pahlawan reformasi itu ketua pelaksana perusahaan mitra bumn di bukit algoritma hehe,kaget
agak terkejut la family ma dah ada inkigayo sandwich,kaget
jiwaku tergoncang bayangin hoshi di inkigayo ntar joget spider pake baju saringan tahu,kaget
aku lupa hari ini inkigayo,kaget
kaget ternyata sbs inkigayo,kaget
lah promosi santai gue kagak nonton inkigayo krn gue pikir kalian enggak perform hr ini,kaget
catra anjir sebenernya perkara gulung tiker belom beres y gk sie,kaget
ada gitu org dipuji cakep malah jijik,kaget
lohh km suka playing victimm jg,kaget
kaget bgt twibbon gue dipake,kaget
kaget bgt br bangun jam segini,kaget
parah parahhh gua kaget banget baru pe ama kali minta beli baju mama langsung bilang sok tinggal milih aja,kaget
selama ini punya cowo yang klo mau mabar ya mabar gada istilah ijin ijin skrg punya cwo yg apa apa ijin mabar aja ijin kaget sndri,kaget
terkejut aku,kaget
mind blowing,kaget
tibatiba udah sore kan terkejut ya bun,kaget
baru tahu kalau kos itu singkatan dari komunitas orang susah,kaget
eh terkejut aku,kaget
terkejut babang dedek,kaget
gila gila sf gila keren banget sumpah terkejut banget,kaget
anjiingg kaget banget,kaget
kaget tiba muka jeje,kaget
terkejut td pak kirain rame ada razia dkt samsat ciputat,kaget
astagaa tadi beli yg kecil maksudnya biar kerja sambil hirup nyempil depan laptop gitu ternyata diff,kaget
suka kaget saya bgst,kaget
dulu pas baru tau jg kaget,kaget
iya kaget banget,kaget
aku jg kaget wong sini nyebutnyo kolek wkwkwkwk,kaget
ya allah kaget,kaget
ternyata benar kata sujiwo tedjo tissue itu bermanfaat karena cinta tak pernah kemarau,kaget
aku udah beli viu premium yg setahun untuk dearm doang ternyata dearm tayangnya di iqiyi mau nangis,kaget
kaget banget sama sf woi keren banget,kaget
gw juga kaget padahal baru order kemaren sore,kaget
shan kaget kirain foto aku laagi ga pake kerudung,kaget
baru di tinggal buka puasa kaget banyak yg dm,kaget
ternyata eric emang mirip jeno,kaget
gue jg kaget kak,kaget
jujur tadi sempet kaget kirain update foto kambek,kaget
kaget ada penampakan wkwkw,kaget
kaget ji,kaget
terkejut terheran heran,kaget
gatau apa jangan ternyata orang tuh ngrhindarin capri saf,kaget
ternyata oh ternyata wkwkwk,kaget
saya kira dia juga sayang sama saya ternyata saya be epuk sebelah tangan,kaget
anjirr ternyata chef juna pernah jamet juga,kaget
filter lebih bersahabat dari super ternyata,kaget
wkwkwk sama tadi kaget banget,kaget
buseddddwkwkw mbaknya pasti ntar kaget waktu buka twt,kaget
kaget udah jam segini,kaget
terkejut masih dpt poin dari tts kkp pdhl udh jam segini,kaget
padahal gue lagi asik mimpi masak telor sama dokyeom malah kebangun,kaget
dih padahal aku yang mau showroom selalu dadakan ya anda,kaget
wkwkwk gua juga kadang kaget liat diri sendiri di tl ngetweet yang gua gainget kapan gua ngetweetnya,kaget
haah terkejut syera baca,kaget
nah iya kan aku juga kaget tdi ngeliat,kaget
padahal kemaren masih ada,kaget
kaget aku pindahnya ga bilang,kaget
anjing gue kaget udah mo sujud sukur tadinya gue di unblock tb yallahh,kaget
pas tembakan kaget keren bgtttt,kaget
kaget grgr kmu nge rep jd lewat tl kirain ak akun ny doi aktif,kaget
dah lama ga beli walens kaget bgt perasaan isiannya makin banyak,kaget
jujur gue kaget bgt bisa nya mereka tiba dempet,kaget
demi apa pls gue kaget bgt get well soon and take care always pls,kaget
ikut kaget aja dah gue,kaget
kaget banget ini kenapa idol idol melokal,kaget
aqu kaget kwkwkw,kaget
agak terkejut ada yang bilang ini bacol taunya bakwan cocol,kaget
kaget mana mutualan juga,kaget
gua kaget liat diri sendiri di tl,kaget
bs bsnya gua kaget,kaget
terkejut saya kalau ost,kaget
waw saya sangat terkejut mendengarnya,kaget
waw ga nyangka dikasi hadiah,kaget
seriusan coki ditangkep,kaget
jadi selama ini kamu cuma pura pura ya sayang sama aku ooouuww,kaget
plot twist bgttt episode kali ini bikin emosi naik turun,kaget
littleukiyo nyungsep dari angkot demi dah inimah ya allah wkwkwk grgr emosi ama tmn di angkot mau turun buru lgsg kena karma,kaget
retvaille lah emosi awokaowkok,kaget
wahh ternyata bisnis digital seru ya makin te arik ni buat dalemin,tertarik
ga sabar nunggu iphone keluar,tertarik
belajar mengemudi disini enak jadi pengen hadir terus,tertarik
kantornya bagus management waktunya juga tepat menarik nih buat dicoba,tertarik
saya te arik untuk bekerja sama dengan anda,tertarik
kalo pa ner kerjanya kayak gini mah tiap hari juga gw jabanin seru soalnya,tertarik
bisnis lele bisnis santai yang ngasilin duit banyak bikin gw te arik,tertarik
gasabar nunggu eps selanjutnya,tertarik
wah dia cuek sama gw jadi makin te arik gw,tertarik
kalau sepe i ini saya lebih te arik untuk usaha baju saja,tertarik
omset pedangang baju thrift gede banget jadi pengen juga usaha beginian,tertarik
gw suka bakso yang didepan sd santa maria enak banget kuahnya gurih,tertarik
gak tau ya akhir akhir ini gw te arik sama lo,tertarik
melihat semangat adik adik pita kunik membuat saya te arik untuk bergabung,tertarik
sepe inya halland te arik apabila direkrut city,tertarik
ronaldo lebih te arik dengan mu ketimbang city walaupun performa city sedang on fire,tertarik
kemasan botol awua baru keren banget gw te arik buat koleksi,tertarik
menarik sekali alat ini,tertarik
gw suka sate yang didepan sd santa maria enak banget kuahnya gurih,tertarik
akhirnya antonio conte te arik melatih tottenham,tertarik
design iphone membuat saya te arik untuk beli,tertarik
samsung z fold tak kalah menarik dari iphone jadi pengen beli,tertarik
jadi pengen beli bakso lagi enak banget soalnya,tertarik
bakso lebih menarik daripada soto,tertarik
diskonan shopee food buat gw te arik daripada online food lain,tertarik
lebih te arik cashback shopee daripada tokped,tertarik
gak tau kenapa gw lebih te arik tokopedia daripada shopee,tertarik
mac m yang baru menarik sekali,tertarik
gw te arik sama lu,tertarik
naruto lebih maenarik daripada boruto,tertarik
ga tau kenapa gw lebih te arik naruto daripada boruto,tertarik
boruto tidak lebih menarik dari naruto gw sukanya naruto,tertarik
saya lebih te arik bunga mawaar,tertarik
buku tere liye menarik perhatian saya,tertarik
menarik sekali iklan iphone,tertarik
saya lebih te arik untuk tidur diluar,tertarik
saya te arik dan terobsesi dengan kemenangan,tertarik
hadiah yang diberikan sangat mengiurkan membuat saya te arik,tertarik
gw lebih te arik sama hadiahnya sih,tertarik
hahaha hadiahnya menarik nih,tertarik
keren sih konsep kosan barunya bikin gw te arik buat sewa,tertarik
konsepnya unik gw te arik,tertarik
ketimbang ide mu gw lebih te arik dengan perlakuan dia,tertarik
saya lebih te arik dengan pria yang tidak banyak bicara,tertarik
lelaki yang menepati janji membuat saya te arik,tertarik
te arik dengan buku berujdul hujan,tertarik
buku mana lagi yang lebih menarik dari nktchi,tertarik
nktchi menarik sekali emosinya dapet,tertarik
shopee menarik perhatian saya,tertarik
saya te arik dengan cv mu,tertarik
kepercayaan ku dengan mu sudah kokoh,percaya
saya percaya dengan mu,percaya
anda sangat begitu amanah,percaya
saya menaruh kepercayaan kepadamu,percaya
saya pecaya,percaya
aku tau kamu bisa,percaya
saya mengandalkan mu,percaya
pegang kata kataku,percaya
aku yakin denganmu,percaya
terima kasih sudah percaya dengan saya,percaya
saya yakin kamu bisa,percaya
saya percaya kamu akan melakukkannya,percaya
saya yakin kamu akan berhasil,percaya
saya percaya kebahagiaan akan datang,percaya
saya yakin kalau saya benar,percaya
saya mengandalkanmu segenap jiwa saya,percaya
saya menaruh keprcayaan ini kepadamu untuk menang,percaya
gw yakin mu bakal menang,percaya
gw percaya karma itu nyata,percaya
gw percaya ama keyakinan gw sendiri,percaya
gw yakin sebentar lagi selesai,percaya
percaya sama gw kita bakal menang,percaya
saya yakin dengan katakatamu,percaya
kamu harus percaya dengan dirimu sendiri yakinlah,percaya
yakin sedikit lagi mu bakal menang,percaya
nggak tau gw tbtb yakin sama dia,percaya
gw yakin dia suka smaa gw,percaya
gue percaya kalau dia ga bohong,percaya
gw yakin dia main belakang,percaya
gw yakin ama tuhan gw woi,percaya
gw percaya ada kehidan setelah kematian,percaya
kata orang gw terlalu percaya sama dia tapi emang iya gw percaya,percaya
soalnyabgw yakin dia ga bohong,percaya
gw yakin dia ga bakal ngelakuin itu,percaya
gw percaya sama dia,percaya
gw percaya sama dia,percaya
saya te arik untuk join di perusahaan ini,tertarik
setelah saya analisa ternyata pekerjaan ini menarik untuk saya,tertarik
wah boleh dicoba tu tatangannya kayaknya seru deh,tertarik
seru banget permainannya,tertarik
wah kalo gini terus saya join lah luamayn untungnya banyak,tertarik
saya te arik untuk join di sekolah ini,tertarik
setelah saya analisa ternyata desain ini menarik untuk saya,tertarik
wah boleh dicoba tu tatangannya lumayan untuk nambah pengalaman,tertarik
seru banget tak tiknya,tertarik
wah kalo gini terus saya join lah luamayn profit nya gede,tertarik
saya te arik untuk join team ini,tertarik
setelah saya analisa ternyata permainan arsenal menarik untuk saya adaptasi di klub saya,tertarik
wah boleh dicoba tu keliatannya enak tu baksonya,tertarik
seru banget mainnya semalam dah berasa nonton final ucl,tertarik
wah kalo gini terus saya join lahitung nambah pengalaman,tertarik
saya te arik untuk merekrut vini jr ke tim saya,tertarik
setelah saya analisa ada sesuatu yang menarik hati saya di tim ini,tertarik
wah gaboleh ketinggalan ni dah gasabar nunggunya,tertarik
seru banget final semalem antar tim gada yg jelek,tertarik
wah kalo gini terus bisa profit saya menarik nih,tertarik
saya te arik untuk mengajar di sekolah ini pada hari te entu saja,tertarik
setelah saya analisa ternyata produk porang sangat menarik untuk di ekspor,tertarik
wah menarik sekali bisnis udang dengan sentuhan iot,tertarik
seru banget permainannya liverpool semalam,tertarik
wah kalo gini terus saya ikut lah ini bukan bisnis abal,tertarik
saya te arik untuk join perusahaan ini karena salarynya yang lumayan besar,tertarik
setelah saya pelajari bisnis ekspor di indonesia sangat menarik,tertarik
wah boleh dicoba tu tatangannya lumayan buat isi waktu luang,tertarik
seru banget filmnya kalo gini gasabar nunggu season duanya,tertarik
cuman bisnis real saja yang membuat saya te arik untuk investasi,tertarik
saya te arik untuk join team ini,tertarik
wah mudahan ada di indo yaaa gasabar banget nontonnya,tertarik
wah boleh dicoba tu keliatannya enak tu baksonya,tertarik
seru banget gasabar ada di indonesia,tertarik
wah wah ini gabisa ditinggal ini dah kelewatan banget serunya,tertarik
permainan benzema semalam keren banget gasabar nunggu final,tertarik
setelah saya pelajari bisnis porang sangat menarik untuk dikembangkan,tertarik
wah mudahan bisa nonton finalnya minggu depan,tertarik
seru banget final semalem antar tim gada yg jelek,tertarik
wah kalo gini terus bisa profit saya menarik nih,tertarik
saya te arik dengan kinerjamu,tertarik
setelah saya analisa saya tidak sabar untuk menunggu hasil yang kamu buat,tertarik
wah boleh tu buat selingan nnton series,tertarik
sore sore gini liat bakso jadi pengen,tertarik
gasabar nunggu promo shopee,tertarik
duh gasabar nyobain ayam bakarnya,tertarik
ga sabar nunggu thr turun,tertarik
wah bisa banget ni buat dicoba pasti keren,tertarik
seru banget stylenya gsabar nunggu rilis bajunya,tertarik
investasi return gede tapi terpercaya gini siapa sih yg ga te arik gw aja pengen,tertarik
keren banget jadi pengen punya juga,tertarik
dibaca baca keren juga ya ini bisa gitu endingnya,tertarik
wah keren banget mudhan ada di shopee pengen beli juga,tertarik
seru banget mainnya semalam dah berasa nonton final ucl,tertarik
dari penampilannya saja menarik untuk dibeli,tertarik
ini produk erigo yang paling gasabar sampe kerumah,tertarik
adaptasi tiki taka dalam tim menarik juga,tertarik
gasabar nunggu flash sale shopee,tertarik
seru banget final semalem antar tim gada yg jelek,tertarik
wah keren banget gasabar nunggu jb ke indo,tertarik
lagunya enak banget cocok ni buat jogging,tertarik
keren banget gasabar pengen nonton live,tertarik
gasabar nunggu konser tulus,tertarik
promo shopee bikin gilaaaaa banyak banget,tertarik
saya te arik untuk bekerja di tokopedia,tertarik
saya te arik menjadi pemain bola,tertarik
dipikir pikir keren juga ni film jadi gasabar nunggu nextnya,tertarik
wah keren banget plotwistnya ganyangka sekeren ini,tertarik
seru banget konser tulus gasabar pengen nonton lagi,tertarik
cuman bisnis real saja yang membuat saya te arik untuk investasi,tertarik
saya te arik untuk join team ini,tertarik
wah mudahan ada di indo yaaa gasabar banget nontonnya,tertarik
wah boleh dicoba tu keliatannya enak tu baksonya,tertarik
seru banget gasabar ada di indonesia,tertarik
wah wah ini gabisa ditinggal ini dah kelewatan banget serunya,tertarik
permainan benzema semalam keren banget gasabar nunggu final,tertarik
setelah saya pelajari bisnis porang sangat menarik untuk dikembangkan,tertarik
wah mudahan bisa nonton finalnya minggu depan,tertarik
seru banget final semalem antar tim gada yg jelek,tertarik
wah kalo gini terus bisa profit saya menarik nih,tertarik
wahh ternyata bisnis digital seru ya makin te arik ni buat dalemin,tertarik
ga sabar nunggu gaji cair,tertarik
les disini enak banget nyaman jadi pengen kesini terus,tertarik
sekolahnya bagus fasilitas banyak jadi pengen sekolah disini,tertarik
saya te arik untuk bekerja sama dengan anda,tertarik
kalo timnya kayak gini mah jadi pengen latihan terus,tertarik
bisnis porang bisnis santai dengan omset gede bikin gw te arik,tertarik
gasabar nunggu next filmnya,tertarik
misterius banget ni orang jadi penasaran gw,tertarik
bisnis fasion lagi bagusnya jadi pengen usaha baju,tertarik
omsetnya gede banget jadi te arik ikutan,tertarik
ayam goreng depan rs mutiara enak banget jadi pengen kesitu trus,tertarik
tiba tiba te arik aja sama lo,tertarik
kepribadianmu buat saya te arik,tertarik
sepe inya ronaldo te arik untuk pindah ke city,tertarik
ronaldo lebih te arik dengan mu ketimbang city walaupun performa city sedang on fire,tertarik
lagi te arik koleksi kaset jadul,tertarik
alat alat jadul keren banget jadi penegen koleksi,tertarik
sate ayam madura enak banget,tertarik
vini jr te arik untuk memperpanjang kontrak,tertarik
gasabar nunggu iphone gimana ya ntr bentuknya,tertarik
samsung sekarang makin gila jadi pengen punya,tertarik
jadi pengen beli bakso lagi enak banget soalnya,tertarik
sate lebih menarik daripada baso,tertarik
shope klo kasih diskon gilaa sih jadi pengen make terus,tertarik
lebih te arik invet ke bibit daripada ajaib,tertarik
untuk kebutuhan eletronik saya lebih te arik beli di tokopedia,tertarik
asus rog terbaru menarik sekali,tertarik
nokia baru keren banget gasabar pengen beli,tertarik
lebih te arik naruto ketimbang dragonball,tertarik
keren banget eps ini gasabar nunggu eps berikutnya,tertarik
saya te arik dengan sepeda bmx,tertarik
lebih te arik bmw daripada mercy,tertarik
gasabar nunggu terbitan terbaru dari si bagas,tertarik
iklan iphone keren banget jadi pengen beli,tertarik
saya te arik untuk invest reksadana,tertarik
tantangan yang baru lebih menarik sih,tertarik
hadiahnya ga nanggung jadi te arik untuk ikut,tertarik
gw lebih te arik sama uangnya sih,tertarik
hahaha hadiahnya menarik nih,tertarik
rumah minimalis modern menarik juga,tertarik
konsep open space bagus juga saya t arik,tertarik
saya te arik dengan dia,tertarik
saya lebih te arik dengan wanita yang pintar,tertarik
lelaki yang tepat waktu lebih menarik,tertarik
saya te arik dengan pria yang wangi,tertarik
saya te arik dengan celana cargonya,tertarik
nktchi keren banget menarik sih ditonton lagi,tertarik
shopee menarik perhatian saya,tertarik
saya te arik dengan cv mu,tertarik
menarik untuk dicoba,tertarik
lebih menarik pod ketimbang vape,tertarik
saya te arik untuk join grub ini,tertarik
menarik sih jadi bisa dapet ilmu baru,tertarik
gasabar pemilu menarik nih calonnya,tertarik
ikan bakar lebih menarik daripada ayam bakar,tertarik
lebih menarik ayam kampung daripada negeri,tertarik
nasi kuning lebih menarik daripada nasi uduk,tertarik
sarapan bubur bakar menarik sekali,tertarik
konsepnya unik menarik sekali,tertarik
kepercayaan penuh untuk pelatih baru kita,percaya
percaya proses sih,percaya
saya yakin proses tidak akan salah,percaya
kepercayaan ini saya berikan untuk murid murid saya,percaya
lebih percaya ikan bisa merem daripada janjinya si doi,percaya
percaya proses ga bakal kecewa sih,percaya
gw yakin taun depan dia berhasil,percaya
gw yakin sama lo,percaya
gw percaya penuh sama lo,percaya
tenang bro gw percaya kok,percaya
percaya kalau allah bakal mengganti dengan yang lebih baik,percaya
percaya bakal ada bantuan datang,percaya
yakin banget bisa juara ucl,percaya
ga sia sia selama ini gw percayain sama lu,percaya
keren banget sih kalo gini makin yakin gw,percaya
kepercayaan penuh untuk timnas indonesia,percaya
percaya karma itu nyata,percaya
saya yakin indonesia lolos ke final,percaya
saya percaya permainan timnas bakal lebih bagus,percaya
saya yakin kalau ini semua ukah dari mafia,percaya
saya percaya suatu saat bakal menang,percaya
percaya sama pak anies diamdiam udah jadi aja ni sirkuit,percaya
keren sih sampe gw percaya tadi,percaya
percaya sama proses sih,percaya
padahal gw yakin bakal menang,percaya
percaya aja daripada banyak tanya,percaya
gw yakin sih bakal juara,percaya
gw yakin city juara ucl,percaya
gw yakin brasil bakal keluar jadi juara,percaya
keren banget sih kalo gini makin yakin gw,percaya
percaya sama proses shin tae yong,percaya
percaya proses sih,percaya
saya lebih percaya podcast dedy,percaya
ya kan saya sudah yakin bakal juara,percaya
percaya tidak membuat kecewa,percaya
yakin aja ntar bakal nemu,percaya
lebih yakin ke tuhan sih,percaya
gw yakin sama lo,percaya
gw percaya penuh sama lo,percaya
tenang bro gw percaya kok,percaya
percaya kalau pe olongan itu bakal datang,percaya
percaya aja rejeki bakal ngalir,percaya
gw yakin allah bakal balas dengan rejeki yg lainnya,percaya
keren sih sampe sekaarang mereka percaya,percaya
keren banget sih kalo gini makin yakin gw,percaya
makin yakin buat investasi di bibit,percaya
lebih yakin kalo mereka bersatu,percaya
saya yakin malaysia ga bakal lolos,percaya
saya percaya permainan timnas bakal lebih bagus,percaya
saya yakin kalau ini semua ukah dari mafia,percaya
saya percaya suatu saat bakal menang,percaya
lebih percaya sunda empire daripada pemerintah,percaya
percaya aja covid bakal selesai kok,percaya
gw yakin nih pasti suruh vakin lagi,percaya
gw yakin minyak goreng langka karena ada mafia didalamnya,percaya
gw yakin sama nada bicaranya,percaya
selama ini saya percaya sama kamu,percaya
gw yakin psg gabakal menang,percaya
gw yakin brasil bakal keluar jadi juara,percaya
percaya aja sama proses bro,percaya
yakin aja pasti ntar balik,percaya
keren banget sih kalo gini makin yakin gw,percaya
makin yakin buat investasi di bibit,percaya
lebih yakin kalo mereka bersatu,percaya
saya yakin malaysia ga bakal lolos,percaya
saya percaya permainan timnas bakal lebih bagus,percaya
saya yakin ulah mafia,percaya
saya percaya suatu saat bakal menang,percaya
lebih percaya sunda empire daripada pemerintah,percaya
percaya aja covid bakal selesai kok,percaya
gw yakin nih pasti suruh vakin lagi,percaya
gw yakin minyak goreng langka karena ada mafia didalamnya,percaya
gw yakin sama nada bicaranya,percaya
selama ini saya percaya sama kamu,percaya
gw yakin psg gabakal menang,percaya
gw yakin brasil bakal keluar jadi juara,percaya
percaya aja sama proses bro,percaya
kepercayaan penuh untuk pelatih baru mu,percaya
saya yakin indonesia maju,percaya
yakin bisa lolos,percaya
saya yakin tidak salah,percaya
percaya penuh kepada pelatih sty,percaya
gw yakin lu bisa,percaya
harga diri kupercayakan untuk membela negara,percaya
saya yakin kemungkinan pandemi ini berakhir pada tahun,percaya
setelah vaksin ke saya yakin pasti bakal ada vaksin ke,percaya
selama ini saya yakin indonesia bakal menang,percaya
yakin sih kalo real madrid bakal menang,percaya
lebih percaya ayam jago betelur daripada cowo lu,percaya
yakin mu bakal bangkit,percaya
kepercayaan penuh untuk pelatih baru mu,percaya
saya yakin indonesia maju,percaya
yakin bisa lolos,percaya
saya yakin tidak salah,percaya
percaya penuh kepada pelatih sty,percaya
gw yakin lu bisa,percaya
harga diri kupercayakan untuk membela negara,percaya
pandemi bakal selesai kalo kita yakin hahaha,percaya
percaya aja deh sama pemerintah biar lancar,percaya
gw yakin abis ni dia menang,percaya
gw percaya paus evolusi terbalik,percaya
keyakinan saya kepada allah tidak usah dipe anyakan lagi,percaya
saya yakin ada niat terselubung,percaya
yakin aja pasi dia bohong,percaya
saya yakin bisa menang,percaya
kayak lagu garuda di dadaku ku yakin hari ini pasti menang,percaya
ga buang buang waktu gw langsung percaya,percaya
bisa saja saya percaya kalo gini,percaya
saya yakin dengan mencoba kita akan terbiasa,percaya
pandemi bakal selesai kalo kita yakin hahaha,percaya
percaya deh pemerintah pasti punya alasan dibelakangnya,percaya
saya yakin ada yang disembunyikan,percaya
gw percaya paus evolusi terbalik,percaya
keyakinan saya kepada allah tidak usah dipe anyakan lagi,percaya
saya yakin ada niat terselubung,percaya
yakin aja pasi dia bohong,percaya
saya yakin bisa menang,percaya
kayak lagu garuda di dadaku ku yakin hari ini pasti menang,percaya
ga buang buang waktu gw langsung percaya,percaya
bisa saja saya percaya kalo gini,percaya
saya yakin dengan mencoba kita akan terbiasa,percaya
menarik untuk dicoba terus nih,tertarik
saya te arik untuk bermain sepeda sore hari,tertarik
saya te arik untuk join grub ini,tertarik
wah ilmu baru nih join lah,tertarik
gasabar pemilu menarik nih calonnya,tertarik
ikan bakar lebih menarik daripada ayam bakar,tertarik
lebih menarik ayam kampung daripada negeri,tertarik
nasi kuning lebih menarik daripada nasi uduk,tertarik
sarapan bubur bakar menarik sekali,tertarik
konsepnya unik menarik sekali,tertarik
saya yakin indonesia menjadi negara maju di,percaya
yakin bisa lolos,percaya
keyakinan no satu dihati saya,percaya
percaya penuh kepada pelatih sty,percaya
bisa yakin aja keren sih,percaya
saya percayakan semua ini kepada kalian,percaya
lebih percaya ke orang yang selalu megang amanah,percaya
percaya aja abis ni covid naik lagi wkwkw,percaya
saya yakin teori darwin tidak semuanya salah,percaya
liverpool bakal menang,percaya
lebih percaya ayam jago betelur daripada cowo lu,percaya
yakin mu bakal bangkit,percaya
gw yakin sih siapapun pelatihnya gabakal buat mu bangkit,percaya
yakin deh abis kalah pasti bahas sejarah wkwk,percaya
yakin bisa lolos,percaya
saya yakin dan percaya proses itu berbeda beda,percaya
percaya penuh kepada pelatih sty,percaya
gw yakin lu bisa,percaya
harga diri kupercayakan untuk membela negara,percaya
pandemi bakal selesai kalo kita yakin hahaha,percaya
percaya aja deh sama pemerintah biar lancar,percaya
gw yakin abis ni dia menang,percaya
gw percaya paus evolusi terbalik,percaya
keyakinan saya kepada allah tidak usah dipe anyakan lagi,percaya
saya yakin ada niat terselubung,percaya
yakin aja pasi dia bohong,percaya
