tweet,label
Representing the entire large family of TPP Tojo Regency Ununa Central Sulawesi I would like to express my deepest condolences for the magnitude earthquake that occurred in Malang East Java and its surroundings God willing Malang is strong and rises. Pray formalang sad.,sad
there's another vibration for about a second I think I'm excited in the morning because together with the neighbors open the gate but the chair is rocking there's another earthquake astagfirullah I hope it's fine poor fighting Malang Malang earthquake pray formalang sad,sad
This is the condition of the mosque which used to be when I used to stay at home every morning praying there. This is a mosque in the Speech sub-district Pasuruan Regency close to my official place Prayformalang sad.,sad
oh my god the aftershock in Malang just now pray formalang sad,sad
stay safe my beloved poor may we all always be in the protection of Allah swt and stay patient especially for the victims in the southern Malang area prayformalang staysafemalangku protect Allah swt sad,sad
oh god shake again pray formalang sad,sad
I hope our brothers who are going through a disaster are given the sincerity patience and strength prayformalang prayforntt prayforindonesia sad,sad
May our brothers and sisters there always be in the protection of Allah and given the fortitude in facing this ordeal amen prayformalang sad,sad
My condolences for the earthquake disaster in Malang Raya I hope the affected residents are given patience and fortitude Amen and I hope the family of Mr. Secretary General Emhasanuddin and Mas Fauzan Robusta are safe and sound Amen Prayformalang sad,sad
stop the sub-district office until it collapses haduuh prayformalang sad,sad
oh god pray formalang sad,sad
tulungagung earthquake poor earthquake e hquake sad,sad
oh my god the earthquake in Malang East Java prayformalang sad,sad
There's been another earthquake in the morning infobmkg prayformalang sad,sad
just here prayforntt today ink pray formalang strong Indonesia sad,sad
prayformalang and its surroundings stay careful sad,sad
prayformalang and those affected thor sad,sad
Have you ever felt a strong earthquake in Malang around semester or stayed safe my friends in Malang Prayformalang sad,sad
lucky my brother who is at the foot of mount kawi pakis and jabung kemantren poor district congratulations all prayformalang sad,sad
Due to the magnitude SR earthquake earlier this afternoon in the Malang Regency Dampit hopefully there will be no casualties sadly,sad
Malang Prayformalang Malang earthquake the victim died so the house was damaged sad,sad
I hope that this disaster will not interfere with our solemnity in carrying out the Ramadan worship amen pray formalang sad,sad
prayformalang prayforjatim hopefully the victim who dies due to this disaster Husnul khotimah n the family he left behind are given the courage and so are my friends and colleagues there will be safe and protected by Allah swt Amen yra sad,sad
another earthquake just pray formalang sad,sad
zombiefreaks weekend night but before that pray formalang hopefully those affected by the disaster will be given fortitude and patience sad,sad
innalilahi wa innailaihi rojiun hopefully all those affected will get help soon prayformalang prayforindonesia sad,sad
The magnitude earthquake which was centered in the southwest km of the Malang Regency at around 4 p.m. WIB the earthquake did not cause a tsunami but still caused damage in various places in Malang one of which was this mini market sad,sad
sad to see the news of the earthquake in Malang and its surroundings hopefully it doesn't increase the number of victims also given patience for the victims amen prayformalang sad,sad
The earthquake in East Java was felt as far as Yogyakarta and Bali sr. Prayformalang sad,sad
pray for ntt and east java that everything will get better and the victims will be given health and patience prayforntt prayformalang sad,sad
condolences to several areas in East Java especially Malang which is being hit by an earthquake I hope all of you there are fine prayformalang sad,sad
poor hope your name is only but not with the fate of prayformalang sad,sad
Prayers for brothers and sisters who are still affected by the earthquake Alfatihah besides praying let's help with the donation link lwent leslar leslarpedulisesama leslarpeduli pray formal disaster who always share and care for others is an example for us from our idol lesti jenong da rizkybillar sad,sad
prayformalang a city that I really want to visit a city that brings opium hope it gets better soon sad,sad
earthquake again pray formalang sad,sad
earthquake mag apr wib lok ls bt km southwest of kabmalangjatim the depth of km has no potential for tsunami bmkg sad,sad
when I'm ready to buy souvenirs on the mattress I feel bad shaking I think it's because the person next door is fixing the house but cooking yes until I make my mattress shake oh my God it turned out to be a prayformalang earthquake sad,sad
Pray for Malang Hello friends taxes share our condolences for the earthquake in Malang may our brothers and sisters there always be protected and given health by Allah swt. contact person Lina sad,sad
Dakom condolences for what happened to all of our brothers and sisters in East Java let's pray that our brothers and sisters who are affected by the disaster will be given safety fortitude and always in the protection of Allah swt prayformalang prayforjatim prayforindonesia sad,sad
Malang is the second home for Persija Jaka A hopefully the family left behind will be given fortitude and patience by Allah swt Aminn Alfatihah Malang Strong thejak together with Mumalang stay safe and stay healthy Malang Pray formalang Sajetesasaji sad,sad
I hope that the brothers and sisters affected by the earthquake will be given the courage to replace the damaged objects with better ones. The injured victims may the illness be an expiation for the sins of the deceased. May Husnulkhatimah pray formalang sad,sad
